마번,마명,성별,연령,산지,level,스피드(100),수득상금(100),부담력(100),지구력(100),우승거리(100),레이팅,총경기,1st,2st,3st,수득상금(천원),조교사이름,조교사번호,마주,부마명,부마번,총경기_F,1st_F,2st_F,3st_F,모마명,모마번,총경기_M,1st_M,2st_M,3st_M
45115,몬스터케이,0,4,1,2,60.53,48.46,70.24,58.6,50.06,,18,4,1,4,"171,150",우창구,5,강경운,ASTROLOGY,6969070.0,12.0,3.0,3.0,3.0,ARI THE ADVENTURER,6108650.0,5.0,1.0,1.0,1.0
45395,몬스터파워,1,2,0,4,71.23,65.68,43.56,70.25,36.33,,3,2,0,0,"55,000",리카디,34,홍종철,메니피,20256.0,11.0,5.0,4.0,1.0,차이나골드,36719.0,6.0,1.0,2.0,0.0
45242,문더스트,2,2,0,6,34.59,36.82,5.0,51.83,5.0,,4,0,0,0,0,서범석,12,청팅콩,CONSTITUTION,6109230.0,8.0,4.0,0.0,1.0,페이데이키튼,44934.0,11.0,2.0,2.0,1.0
46585,문학다이얼,1,3,1,4,5.0,36.82,5.0,28.74,5.0,,5,0,0,0,0,김윤섭,32,권경자,DIALED IN,6967924.0,7.0,3.0,1.0,0.0,KALEIDOSCOPE,6982399.0,10.0,1.0,2.0,0.0
43631,문학드림,1,5,1,3,58.53,42.29,56.9,54.58,56.93,,21,2,2,2,"82,410",박종곤,1,권경자,GEMOLOGIST,6969075.0,7.0,5.0,0.0,0.0,RIVOLTELLA,6848561.0,13.0,3.0,1.0,1.0
45152,문학럭키,0,4,1,4,53.81,40.19,43.56,54.13,43.19,,18,1,2,1,"53,900",박종곤,1,에스지이건설,EFFINEX,6109235.0,28.0,9.0,3.0,4.0,AWESOME REWARD,6100268.0,21.0,3.0,4.0,0.0
45051,문학문,1,4,1,2,63.62,54.51,70.24,55.57,50.06,,20,2,4,3,"153,820",홍대유,6,권경자,지몰로지스트,6969075.0,7.0,5.0,0.0,0.0,문보우,50532.0,4.0,0.0,0.0,0.0
43482,문학보스,0,5,1,2,67.08,50.9,61.35,65.22,47.73,,23,3,1,4,"176,250",박종곤,1,권경자,레이스데이,46317.0,12.0,6.0,1.0,2.0,LADY DAPHNE,6111566.0,4.0,1.0,0.0,0.0
45062,문학선,1,4,1,3,62.78,46.24,52.46,60.4,56.93,,11,3,1,1,"100,450",휴양마,999,에스지이건설,GEMOLOGIST,6969075.0,7.0,5.0,0.0,0.0,ALL TIME HIGH,6794674.0,1.0,0.0,0.0,0.0
50789,문학송,2,2,1,4,60.53,50.2,5.0,62.4,5.0,,1,0,0,1,"10,500",정호익,10,권경자,SONGANDAPRAYER,6310347.0,8.0,3.0,1.0,1.0,ITALY GIRL,6115269.0,0.0,0.0,0.0,0.0
46584,문학스톰,1,3,1,4,52.5,42.29,16.89,51.83,5.0,,8,0,1,1,"27,000",정호익,10,권경자,MIDNIGHT STORM,6106665.0,27.0,10.0,5.0,2.0,TALULLAH LULA,6107248.0,8.0,1.0,1.0,3.0
46589,문학스트롱,1,3,1,4,54.35,42.87,21.33,64.43,5.0,,8,0,1,1,"24,600",휴양마,999,권경자,STRONG MANDATE,6986086.0,8.0,2.0,1.0,1.0,TIS ME,6450956.0,33.0,8.0,10.0,1.0
45663,문학시바,1,4,1,3,68.93,55.09,52.46,61.91,43.19,,5,2,0,1,"67,920",박종곤,1,권경자,BLAME,6821213.0,13.0,9.0,2.0,2.0,SEEKING SHEBA,6107281.0,0.0,0.0,0.0,0.0
45052,문학앙코르,1,4,1,3,54.3,42.29,61.35,47.07,77.53,,21,1,2,1,"72,450",휴양마,999,황봉기,WE MISS ARTIE,6112058.0,11.0,4.0,2.0,0.0,CRIMSON ORE,6889515.0,12.0,3.0,2.0,3.0
50790,문학어플리트,1,2,1,4,11.13,5.0,5.0,26.63,5.0,,1,0,0,0,0,정호익,10,권경자,AFLEET ALEX,6620030.0,12.0,8.0,2.0,1.0,SAVANNAH,6989012.0,14.0,1.0,1.0,3.0
43630,문학엠파이어,0,5,1,3,48.18,42.52,48.01,52.54,56.93,,24,2,0,3,"94,200",휴양마,999,권경자,EMPIRE MAKER,6306756.0,8.0,4.0,3.0,1.0,LADY LUMBERJACK,6965695.0,0.0,0.0,0.0,0.0
46406,문학이든,2,2,0,6,38.3,36.82,5.0,61.58,5.0,,1,0,0,0,0,홍대유,6,권경자,TEXAS RED,6106681.0,9.0,3.0,3.0,1.0,바운드포이든,45067.0,18.0,1.0,2.0,1.0
45063,문학젠야타,2,4,1,3,66.79,60.91,34.67,65.86,43.19,,15,2,2,2,"126,610",박종곤,1,권경자,TALE OF EKATI,6772811.0,15.0,5.0,1.0,0.0,S' AVALL,6794663.0,0.0,0.0,0.0,0.0
39791,문학치프,1,7,1,1,73.85,100.0,88.02,55.18,81.45,,33,14,5,3,"2,252,900",정호익,10,권경자,PIONEEROF THE NILE,6964308.0,10.0,5.0,1.0,1.0,TALULLAH LULA,6107248.0,8.0,1.0,1.0,3.0
43486,문학킹,0,5,1,2,48.65,51.02,52.46,49.93,70.67,,21,3,2,3,"159,630",박재우,50,에스지이건설,TIZNOW,6261339.0,15.0,8.0,4.0,2.0,POPPY'S BABY GIRL,6957094.0,0.0,0.0,0.0,0.0
46587,문학태핏,1,3,1,4,53.12,41.01,5.0,60.5,5.0,,9,0,0,3,"27,600",박병일,27,권경자,BEHESHT,6114938.0,16.0,3.0,2.0,0.0,바운드포이든,45067.0,18.0,1.0,2.0,1.0
41606,문학파이어,1,6,1,2,65.37,46.59,52.46,59.42,43.19,,24,3,1,5,"179,700",신삼영,41,에스지이건설,위드디스팅션,40086.0,25.0,6.0,7.0,2.0,SHANGHAI ROSE,6968104.0,0.0,0.0,0.0,0.0
42187,문학포리스트,1,4,0,5,37.0,39.03,56.9,45.54,5.0,,19,0,2,2,"25,800",휴양마,999,황봉기,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,낫애니모어,31193.0,28.0,3.0,6.0,4.0
44513,미라클도터,2,3,0,3,63.49,64.28,34.67,62.88,43.19,,6,3,1,0,"88,800",리카디,34,남기태,피스룰즈,25790.0,19.0,9.0,2.0,2.0,미라클원더,28091.0,16.0,7.0,4.0,0.0
44718,미라클케이,2,3,0,6,31.99,37.28,5.0,46.68,5.0,,9,0,0,0,"2,000",우창구,5,강경운,위드디스팅션,40086.0,25.0,6.0,7.0,2.0,메니스타,33625.0,2.0,0.0,0.0,0.0
45096,미르베스트,1,3,0,4,53.34,43.22,52.46,53.16,50.06,,11,2,1,0,"60,400",문병기,21,김은갑,리미트리스비드,28997.0,63.0,14.0,8.0,10.0,야전사령관,34593.0,2.0,0.0,0.0,0.0
38693,미르스톰,0,6,0,3,68.28,55.55,48.01,63.93,32.89,,36,4,3,3,"237,070",김동철,53,이월희,샤프휴머,29487.0,7.0,4.0,1.0,1.0,이츠트루블루,23893.0,0.0,0.0,0.0,0.0
45093,미르파워,2,3,0,5,35.09,39.49,34.67,49.96,50.06,,11,1,0,1,"19,350",휴양마,999,김은갑,테스타마타,34428.0,38.0,7.0,4.0,7.0,톱프리티,32760.0,25.0,0.0,0.0,2.0
45746,미르포인트,1,2,0,6,46.94,36.82,5.0,65.24,5.0,,2,0,0,0,0,손영표,2,김은갑,디바인파크,36735.0,9.0,6.0,0.0,0.0,뷰포인트,34829.0,3.0,0.0,0.0,0.0
36914,미사일캔디,1,7,0,5,49.38,40.89,52.46,55.14,43.19,,39,2,1,1,"67,680",최영주,3,이장운,TWIRLING CANDY,6967942.0,11.0,7.0,1.0,1.0,코지포나우,36351.0,21.0,2.0,3.0,4.0
43248,미스양호,2,4,0,4,51.47,49.15,25.78,55.51,46.63,,15,2,0,2,"48,770",전승규,25,박기태,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,투리브포,36703.0,7.0,2.0,0.0,0.0
45894,미스윈스타,1,2,0,6,41.59,38.1,5.0,58.33,5.0,,3,0,0,0,"2,400",유재길,23,송창오,선더모카신,33119.0,2.0,2.0,0.0,0.0,미스윈,25203.0,39.0,3.0,6.0,3.0
45569,미스터스타,1,2,0,6,43.24,36.82,5.0,57.52,5.0,,1,0,0,0,0,김동철,53,오종환,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,인디언스타,32568.0,29.0,11.0,4.0,3.0
50786,미스하이플라이,2,2,1,4,43.24,36.82,5.0,64.02,5.0,,1,0,0,0,0,김윤섭,32,에스지이건설,CREATIVE CAUSE,6969074.0,10.0,4.0,2.0,3.0,PELT,6965782.0,0.0,0.0,0.0,0.0
43311,바다의꿈,0,4,0,6,37.4,37.75,52.46,55.75,5.0,,11,0,1,0,"9,000",안해양,26,임현성,어드마이어돈,28958.0,25.0,10.0,3.0,2.0,오션블루,31866.0,18.0,3.0,1.0,1.0
41061,바디스타,1,5,0,4,52.52,42.05,61.35,52.75,63.8,,29,2,1,4,"79,930",휴양마,999,김진태,디바인파크,36735.0,9.0,6.0,0.0,0.0,캐리비안레인,36662.0,32.0,7.0,8.0,4.0
42212,바람과함께,1,4,0,5,38.49,39.84,52.46,56.33,5.0,,13,0,2,1,"21,900",휴양마,999,양현모,한센,32990.0,9.0,5.0,2.0,0.0,러브마이와일드캣,23948.0,0.0,0.0,0.0,0.0
43682,바람살,2,3,0,6,34.88,37.75,5.0,58.14,5.0,,13,0,0,0,"6,000",최상식,28,제일사료(주),KEEN ICE,6109255.0,24.0,3.0,4.0,5.0,히치슬랩,41930.0,6.0,1.0,0.0,0.0
44273,바람의검,1,3,0,5,50.03,44.27,52.46,50.41,43.19,,4,1,0,0,"15,750",휴양마,999,현재달,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,바람꽃,29072.0,31.0,0.0,1.0,1.0
41797,바램,2,6,1,1,76.12,79.18,48.01,64.12,53.5,,16,4,5,0,"282,900",최용건,51,이미양,FLAT OUT,6103311.0,29.0,9.0,5.0,5.0,VENUS ROSEWATER,6788073.0,11.0,2.0,1.0,1.0
45791,바로챔피언,2,2,0,6,50.65,41.82,5.0,64.02,5.0,,1,0,0,0,"2,400",배대선,20,미리내,케이탑,28224.0,15.0,6.0,2.0,4.0,골든챔피언,12350.0,45.0,3.0,3.0,6.0
43742,바로퀸,2,3,0,5,47.23,42.87,8.0,55.46,50.06,,13,1,0,2,"33,000",박윤규,4,박평양,한센,32990.0,9.0,5.0,2.0,0.0,퀸오브메니,30226.0,0.0,0.0,0.0,0.0
42576,바이스로이,0,4,0,2,66.84,59.86,61.35,62.08,43.19,,18,4,3,4,"246,100",휴양마,999,김진태,올드패션드,37972.0,6.0,4.0,2.0,0.0,유성타이거,34062.0,12.0,4.0,2.0,0.0
45133,바이킹스톰,1,4,1,1,62.12,54.27,70.24,54.27,81.66,,14,5,1,1,"211,370",최봉주,16,우순근,오버애널라이즈,45082.0,11.0,4.0,0.0,2.0,FORMAL GULCH,6109807.0,0.0,0.0,0.0,0.0
42285,바이킹하트,0,4,0,4,47.72,43.34,61.35,49.14,77.53,,16,2,2,0,"72,600",이신영,14,(주)디알엠씨티,카우보이칼,38391.0,19.0,7.0,5.0,2.0,커리어타임,31277.0,0.0,0.0,0.0,0.0
42410,바잉블레이드,0,4,0,4,60.38,48.46,61.35,57.21,56.93,,16,1,6,1,"81,740",휴양마,999,김형란,카우보이칼,38391.0,19.0,7.0,5.0,2.0,바잉티그,33083.0,33.0,7.0,4.0,4.0
45362,반도희망,2,2,0,6,34.59,39.26,5.0,59.55,5.0,,2,0,0,0,"2,400",휴양마,999,퍼플라인,지롤라모,40246.0,11.0,5.0,0.0,1.0,마스코트,14949.0,11.0,1.0,3.0,1.0
40533,발바투,1,5,0,4,46.75,41.36,61.35,55.42,43.19,,19,1,3,2,"51,320",곽영효,19,안영환,한센,32990.0,9.0,5.0,2.0,0.0,버터플라이,24932.0,9.0,1.0,2.0,1.0
45045,발베니,1,4,1,2,57.48,58.58,70.24,53.45,63.8,,17,4,2,2,"170,570",최용구,8,강무웅,WILL TAKE CHARGE,6980256.0,21.0,7.0,6.0,1.0,퍼니서니,50366.0,15.0,3.0,3.0,1.0
46296,배다리공주,2,2,0,6,30.89,36.82,5.0,59.55,5.0,,2,0,0,0,0,홍대유,6,송한우,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,벨이밴저린,34903.0,11.0,3.0,2.0,3.0
45334,배다리왕자,1,2,0,6,55.59,44.03,43.56,65.85,5.0,,4,0,1,0,"18,200",서홍수,24,송한우,지롤라모,40246.0,11.0,5.0,0.0,1.0,메긴즈홀리데이,38300.0,40.0,2.0,3.0,6.0
42881,배다리캔디,2,4,0,4,52.81,59.86,52.46,59.42,43.19,,24,2,1,1,"92,790",홍대유,6,송한우,INCLUDE,6310150.0,20.0,10.0,1.0,4.0,롤링트루,40187.0,17.0,2.0,5.0,2.0
45284,배다리쾌검,2,2,0,6,45.71,36.82,5.0,64.02,5.0,,1,0,0,0,0,김동균,52,송한우,카우보이칼,38391.0,19.0,7.0,5.0,2.0,쾌검,21560.0,20.0,4.0,1.0,4.0
43980,백두걸,2,3,0,4,69.18,90.0,25.78,64.73,39.76,,8,2,2,1,"102,800",박재우,50,이민희,한센,32990.0,9.0,5.0,2.0,0.0,안정성,13582.0,21.0,6.0,2.0,3.0
46366,백두멋쟁이,2,2,0,6,49.41,39.96,5.0,61.58,5.0,,2,0,0,0,"3,000",박재우,50,이민희,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,코러스원,28581.0,30.0,1.0,4.0,3.0
43809,백두미인,2,3,0,5,48.18,70.22,34.67,53.45,43.19,,2,1,0,0,"24,000",휴양마,999,이민희,빅스,41559.0,3.0,0.0,2.0,0.0,홍바오,32819.0,15.0,2.0,1.0,2.0
46532,백두보이,1,2,0,6,47.36,39.38,5.0,64.02,5.0,,3,0,0,0,"4,800",박재우,50,이민희,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,파워풀미스지,25983.0,10.0,2.0,3.0,1.0
39422,백색광채,0,6,0,1,56.41,50.67,70.24,52.35,80.28,,39,5,6,4,"316,350",배대선,20,미리내,백광,15477.0,25.0,11.0,8.0,3.0,연지꽃,19935.0,25.0,4.0,1.0,3.0
42354,벌말대장,1,4,0,3,57.54,50.08,61.35,49.18,80.97,,19,2,5,3,"133,370",리카디,34,구인택,커널존,38332.0,15.0,6.0,3.0,1.0,제스프릿,36641.0,4.0,0.0,1.0,2.0
44742,베링맨,0,4,1,4,53.74,40.77,52.46,50.81,5.0,,20,0,3,2,"67,150",박천서,54,박평양,레이스데이,46317.0,12.0,6.0,1.0,2.0,BLUEYED LASS,6525165.0,12.0,4.0,4.0,2.0
41251,베스트럭키,1,5,0,3,58.77,47.76,52.46,59.67,59.68,,28,5,1,2,"144,350",최상식,28,임한용,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,스트링밴드,27538.0,0.0,0.0,0.0,0.0
45364,베스트리치,2,2,0,6,25.95,36.82,5.0,59.96,5.0,,1,0,0,0,0,이관호,42,베스트샤인조합,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,마이매드캠,40123.0,3.0,1.0,0.0,1.0
43994,베스트매드캠,2,3,0,5,39.29,40.19,5.0,56.3,50.06,,10,1,1,0,"19,250",이희영,13,베스트샤인조합,피스룰즈,25790.0,19.0,9.0,2.0,2.0,마이매드캠,40123.0,3.0,1.0,0.0,1.0
42348,베스트빅뱅,0,4,0,6,29.1,37.75,5.0,51.29,5.0,,18,0,0,2,"11,600",손영표,2,박정재,카우보이칼,38391.0,19.0,7.0,5.0,2.0,스칼렛스타렛,36616.0,7.0,1.0,0.0,1.0
45369,베스트선,1,2,0,5,65.47,88.72,43.56,70.52,29.46,,1,1,0,0,"33,000",박천서,54,베스트샤인조합,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,아이월이프유월,40124.0,18.0,4.0,4.0,2.0
40677,베스트스톰,1,5,0,5,38.55,38.33,61.35,48.13,5.0,,20,0,2,1,"18,330",휴양마,999,박정재,모던카우보이,39812.0,32.0,12.0,4.0,3.0,마이스윗네나나,39813.0,32.0,4.0,4.0,8.0
44147,베스트야,2,3,0,4,55.1,56.02,43.56,63.61,50.06,,10,2,0,3,"71,200",이희영,13,베스트샤인조합,에치드,41547.0,11.0,7.0,0.0,0.0,예원케이,36261.0,4.0,2.0,0.0,0.0
44033,베스트전사,1,3,0,5,43.55,39.96,52.46,54.37,5.0,,8,0,2,1,"23,200",박재우,50,박정재,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,베트파티,33528.0,11.0,1.0,0.0,0.0
42826,베스트천상,2,4,0,4,61.35,53.92,34.67,61.53,36.33,,15,2,1,6,"87,160",박천서,54,베스트샤인조합,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,토치,26143.0,17.0,2.0,3.0,6.0
45368,베스트클론,1,2,0,6,34.59,39.15,5.0,59.96,5.0,,2,0,0,0,"3,000",이희영,13,베스트샤인조합,한센,32990.0,9.0,5.0,2.0,0.0,싸이클론,24368.0,18.0,4.0,5.0,1.0
42531,베스트타임,2,4,0,3,61.88,67.19,43.56,64.17,36.33,,22,2,6,3,"166,750",휴양마,999,박정재,BARBADOS,6106660.0,16.0,4.0,3.0,1.0,시어라지,40065.0,1.0,0.0,0.0,0.0
41501,베스트탑,1,5,0,2,56.93,50.55,61.35,58.6,56.93,,24,4,4,4,"192,200",이희영,13,베스트샤인조합,클리어어템프트,34886.0,16.0,3.0,5.0,1.0,불릿,26075.0,10.0,2.0,1.0,0.0
44544,베스트토치,2,3,0,5,64.24,64.4,43.56,60.16,29.46,,4,1,2,0,"39,600",박천서,54,베스트샤인조합,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,토치,26143.0,17.0,2.0,3.0,6.0
44035,베스트팔콘,2,3,0,5,27.36,47.87,34.67,48.23,5.0,,7,0,3,1,"27,850",김동균,52,정기환,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,제이원,34427.0,17.0,0.0,1.0,2.0
44803,베스트플랜,2,3,0,6,31.51,37.63,5.0,53.32,5.0,,12,0,0,1,"5,500",홍대유,6,에스지이건설,플랜,36738.0,9.0,2.0,1.0,0.0,패스테릭,36343.0,0.0,0.0,0.0,0.0
42476,베스퍼,2,4,0,6,40.36,41.36,34.67,57.93,5.0,,6,0,1,0,"9,290",강성오,9,박호균,오피서,27420.0,9.0,6.0,1.0,1.0,토카르마데라,33103.0,0.0,0.0,0.0,0.0
43693,벤칼프린세스,2,3,0,4,60.88,59.28,25.78,64.02,29.46,,7,1,2,1,"94,300",서인석,33,박준배,카우보이칼,38391.0,19.0,7.0,5.0,2.0,벤트온글로리,36613.0,3.0,0.0,0.0,1.0
44381,벼락,1,3,0,4,53.94,45.31,52.46,49.66,63.8,,12,2,1,0,"61,100",안해양,26,공이공팔,테스타마타,34428.0,38.0,7.0,4.0,7.0,안성축제,23129.0,26.0,5.0,3.0,4.0
45112,별나라비마,2,4,1,4,28.42,36.82,5.0,27.44,5.0,,1,0,0,0,0,최봉주,16,조경수,PALACE,6992315.0,30.0,12.0,7.0,5.0,MY SWEET CANDY,6990238.0,8.0,1.0,2.0,1.0
41915,별나라신사,0,5,1,2,68.33,50.43,70.24,60.68,53.5,,19,4,3,0,"169,300",최용건,51,조경수,레이스데이,46317.0,12.0,6.0,1.0,2.0,TIZ MERRY,6105139.0,0.0,0.0,0.0,0.0
45110,별나라질주,0,4,1,3,67.67,47.64,65.79,60.14,43.19,,9,1,3,0,"67,790",최봉주,16,조경수,LAOBAN,6112215.0,9.0,1.0,2.0,1.0,LOOKSGOODFROMHERE,6128303.0,8.0,1.0,2.0,0.0
44213,별빛마루,2,3,0,5,52.3,46.71,25.78,60.02,29.46,,12,1,0,2,"42,810",이희영,13,서순배,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,웨이업데어,29289.0,50.0,13.0,9.0,7.0
43417,별빛보석,0,4,0,4,36.59,42.99,52.46,51.89,43.19,,13,1,3,1,"50,590",유재길,23,이장운,커널존,38332.0,15.0,6.0,3.0,1.0,해일,17990.0,26.0,3.0,4.0,6.0
43886,별의순간,1,3,0,3,61.97,59.39,70.24,59.14,54.6,,12,3,1,3,"143,200",휴양마,999,정형철,메니피,20256.0,11.0,5.0,4.0,1.0,프리릴리스,36363.0,2.0,0.0,0.0,1.0
42050,보디가드,1,4,0,4,55.04,44.03,56.9,55.94,50.06,,18,2,2,2,"59,750",조현수,11,(주)나스카,인그란디어,20379.0,34.0,8.0,3.0,2.0,초원의별,29065.0,19.0,3.0,3.0,2.0
44355,보스베이비,0,3,0,6,40.99,38.56,52.46,52.2,5.0,,11,0,1,1,"16,400",배대선,20,조중호,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,백락고,20548.0,23.0,4.0,4.0,4.0
43031,볼드어게인,2,4,0,4,52.06,62.42,16.89,60.89,46.63,,7,2,1,0,"49,500",전승규,25,신상섭,카우보이칼,38391.0,19.0,7.0,5.0,2.0,캐러멜캔디,22189.0,0.0,0.0,0.0,0.0
45455,볼트맨,0,4,1,2,69.27,61.49,61.35,59.39,71.77,,13,6,2,2,"221,140",휴양마,999,최지욱,MIDSHIPMAN,6784653.0,4.0,3.0,1.0,0.0,저스트어플래시,50360.0,14.0,1.0,5.0,1.0
40621,봄날의기억,1,5,0,4,55.96,46.01,52.46,55.92,56.93,,27,2,4,3,"121,940",안병기,22,우태율,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,젠틀먼즈로킷,34843.0,12.0,1.0,2.0,2.0
40696,부스터로켓,2,5,0,3,56.91,51.02,43.56,62.12,50.06,,15,3,3,0,"104,690",최봉주,16,윤지중,머스킷맨,36732.0,16.0,6.0,3.0,5.0,라레인델라보어즈,28970.0,0.0,0.0,0.0,0.0
44773,불방울,1,3,0,3,73.81,71.61,61.35,66.36,43.19,,8,4,1,0,"146,240",박천서,54,윤훈현,한센,32990.0,9.0,5.0,2.0,0.0,위스콘신걸,25720.0,13.0,2.0,1.0,0.0
43239,불의가속,0,4,0,5,51.71,43.45,56.9,53.22,5.0,,14,0,5,0,"43,580",손영표,2,신상섭,카우보이칼,38391.0,19.0,7.0,5.0,2.0,리틀미스플러리,36673.0,7.0,2.0,2.0,0.0
43704,불의꽃,2,3,0,5,54.18,49.62,25.78,57.17,5.0,,7,0,2,2,"34,300",임채덕,35,황경호,카우보이칼,38391.0,19.0,7.0,5.0,2.0,컨테서즈모멘트,34889.0,7.0,1.0,0.0,2.0
46091,불의날개,1,2,0,6,46.53,38.45,5.0,59.42,5.0,,3,0,0,0,"3,000",휴양마,999,황경호,지롤라모,40246.0,11.0,5.0,0.0,1.0,매직뷰,20376.0,16.0,0.0,2.0,3.0
44335,불의신화,0,3,0,6,34.73,37.87,52.46,51.47,5.0,,9,0,1,0,"8,500",임채덕,35,황경호,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,허리케인점프,27924.0,18.0,3.0,3.0,1.0
42945,불의여왕,2,4,0,4,63.71,51.36,43.56,61.06,43.19,,14,2,2,2,"55,310",이신영,14,황경호,카우보이칼,38391.0,19.0,7.0,5.0,2.0,셀시,29417.0,2.0,0.0,1.0,0.0
42376,불화산,0,4,0,5,45.02,38.68,56.9,48.98,77.53,,18,1,0,0,"29,600",이관호,42,황은호,한센,32990.0,9.0,5.0,2.0,0.0,매덤위네트,18451.0,0.0,0.0,0.0,0.0
44176,브라운,1,3,0,6,18.54,36.82,5.0,36.39,5.0,,2,0,0,0,0,휴양마,999,김순주,인그란디어,20379.0,34.0,8.0,3.0,2.0,칸의별,22424.0,21.0,4.0,5.0,3.0
45161,브라운참,0,3,0,6,27.39,36.82,5.0,49.46,5.0,,12,0,0,0,0,휴양마,999,김세민,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,인디언블루,31093.0,21.0,5.0,4.0,5.0
51583,브라운퀸,2,2,1,4,35.83,36.82,5.0,58.74,5.0,,2,0,0,0,0,휴양마,999,손칠규,SHAMAN GHOST,6115220.0,17.0,8.0,3.0,2.0,BACKSIDE BELLE,6150017.0,13.0,1.0,1.0,2.0
38595,브레인스피더,2,6,0,5,44.79,39.96,34.67,50.59,50.06,,27,1,0,1,"35,800",서범석,12,이성헌,오피서,27420.0,9.0,6.0,1.0,1.0,월들리듀드,30663.0,1.0,0.0,0.0,0.0
43383,브리가디어제너럴,1,6,1,1,61.42,58.35,70.24,56.9,80.97,,25,6,4,4,"325,900",서범석,12,청팅콩,TAPIT,6313649.0,6.0,3.0,0.0,0.0,AMATURE'S PRIZE,6928552.0,22.0,5.0,0.0,4.0
43168,브이퀸,2,4,0,5,47.02,40.19,34.67,56.18,50.06,,17,1,0,1,"24,170",박윤규,4,박평양,한센,32990.0,9.0,5.0,2.0,0.0,그랜드데임,36640.0,9.0,0.0,0.0,3.0
46268,블랙건,0,2,0,6,37.06,36.82,5.0,59.96,5.0,,2,0,0,0,0,최용구,8,김창만,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,킵유어윗어바웃유,25782.0,22.0,3.0,4.0,4.0
42577,블랙루키,2,4,0,4,53.86,47.06,43.56,58.9,46.63,,20,2,2,2,"59,920",휴양마,999,이용대,올드패션드,37972.0,6.0,4.0,2.0,0.0,잇메익스헐민,36619.0,19.0,1.0,3.0,3.0
44245,블랙마스크,2,3,0,4,59.43,65.44,43.56,57.07,77.53,,9,1,5,1,"91,200",리카디,34,이강운,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,파이어앤바이스,31268.0,0.0,0.0,0.0,0.0
45453,블랙머스크,1,4,1,1,81.37,78.13,70.24,65.24,53.5,,16,8,3,0,"631,390",김동균,52,김한수,FLAT OUT,6103311.0,29.0,9.0,5.0,5.0,업점프드더데블,50522.0,1.0,0.0,0.0,0.0
43711,블랙버미,2,3,0,5,39.0,45.78,34.67,48.23,43.19,,7,1,1,0,"22,550",서홍수,24,허윤범,카우보이칼,38391.0,19.0,7.0,5.0,2.0,애머랜스,12106.0,29.0,6.0,5.0,3.0
41147,블랙실버,2,5,0,4,57.5,47.18,48.01,58.59,43.19,,22,1,4,2,"74,740",서인석,33,홍상기,토우트,36693.0,7.0,1.0,1.0,0.0,스마티미,22162.0,22.0,3.0,5.0,5.0
43398,블랙참,1,4,0,5,46.15,47.87,52.46,56.66,56.93,,17,1,2,2,"57,970",송문길,40,김세민,테스타마타,34428.0,38.0,7.0,4.0,7.0,인디언블루,31093.0,21.0,5.0,4.0,5.0
43835,블랙초콜릿,1,3,0,5,67.94,63.0,52.46,73.78,43.19,,1,1,0,0,"13,750",전승규,25,이강운,메니피,20256.0,11.0,5.0,4.0,1.0,매치리스모멘트,33104.0,10.0,1.0,1.0,2.0
37927,블레싱로드,2,7,0,5,48.18,43.92,34.67,52.82,39.76,,49,2,3,3,"105,400",서범석,12,무라카미 켄세이,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,축복의통로,20977.0,31.0,4.0,2.0,3.0
42052,블로마인드,0,4,0,5,36.08,38.8,5.0,51.91,5.0,,10,0,0,3,"13,600",휴양마,999,요시다 가츠미,퍼지,39750.0,15.0,6.0,1.0,2.0,째즈먼,33066.0,0.0,0.0,0.0,0.0
45977,블루밍스타,1,2,0,5,65.47,88.72,43.56,73.78,29.46,,1,1,0,0,"33,000",서인석,33,송창오,카우보이칼,38391.0,19.0,7.0,5.0,2.0,이머징선,19551.0,8.0,1.0,1.0,0.0
46071,블루아치,2,2,0,6,44.47,39.96,5.0,58.74,5.0,,2,0,0,0,"3,000",최영주,3,이장운,아치아치아치,40056.0,7.0,3.0,1.0,1.0,아큐판시,36352.0,4.0,1.0,1.0,0.0
43936,블루인디,1,3,0,5,46.42,46.83,52.46,52.29,43.19,,7,1,0,2,"36,800",강환민,31,이종원,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,새벽천사,24408.0,24.0,4.0,3.0,1.0
