마번,마명,성별,연령,레이팅1,수득상금(천원),마주,부마명,모마명,조교사이름,조교사번호,총경기,1st,2st,3st,산지,level
45027,가나패션,2,3,38,"40,800",김한수,올드패션드,찬란한여명,안해양,26,5,0,4,1,0,4
39021,가로수길,1,6,73,"202,880",홍종철,채플로열,협동,리카디,34,13,5,3,0,0,2
43765,갈색향기,2,3,26,"22,900",김광명,메니피,휴지호프,휴양마,999,10,0,2,1,0,5
44650,감곡선샤인,2,3,30,"14,750",손칠규,에이스갤러퍼,드림갤러퍼,심승태,37,6,1,0,0,0,5
45187,강력한지금,1,2,37,"27,550",금악목장,페더럴리스트,금악여제,홍대유,6,6,1,1,0,0,4
43772,강서돌풍,1,3,0,0,(주)디알엠씨티,메니피,강철나비,강성오,9,3,0,0,0,0,6
43808,강철부대,1,3,0,"5,500",오종환,선더모카신,플라이위너,심승태,37,5,0,0,1,0,6
45919,강철여걸,2,2,0,"2,400",허건호,카우보이칼,원신다임,유재길,23,2,0,0,0,0,6
37703,강토마,0,7,116,"649,000",김광명,테스타마타,무한신조,정호익,10,35,10,8,2,0,1
46025,강한퀸,2,2,0,"8,400",강수덕,아치아치아치,골드웨이브,홍대유,6,2,0,0,1,0,6
45469,갤럭시삭스,2,2,0,0,김창식,카우보이칼,러브토어치,이신영,14,1,0,0,0,0,6
41600,갤럽컬린,0,6,84,"267,430",이성인,CURLIN,COLONA,휴양마,999,24,5,2,4,1,1
42939,거센돌풍,1,4,46,"104,060",강석대,테이크차지인디,리걸조앤,최상식,28,17,3,1,3,0,4
45615,거센챔프,1,2,0,"3,000",강석대,머스킷맨,큐비트윈,이관호,42,2,0,0,0,0,6
44357,건곤일척,1,3,34,"39,950",서상주,지롤라모,청상의별,휴양마,999,10,1,1,2,0,5
44802,걸작드림,2,3,30,"40,000",박덕희,한센,멀티럭,박윤규,4,8,0,2,3,0,5
43111,걸작맨,0,4,31,"39,960",박덕희,커널존,패리실튼,박윤규,4,23,1,0,1,0,5
45512,걸작선,2,2,32,"33,000",박덕희,올드패션드,아르고챔프,박윤규,4,3,1,0,0,0,5
45227,검은질주,0,2,33,"46,200",박덕희,테스타마타,래턴펑크,박윤규,4,4,1,1,0,0,5
40738,검포,1,5,63,"183,410",드림커뮤니티,한센,템파르니요,박병일,27,23,2,7,3,0,3
41395,경부도령,1,5,40,"100,060",허건호,경부대로,아임레전드,유재길,23,28,1,4,6,0,4
43266,고고고,1,4,0,"8,700",청메이칭,컬러즈플라잉,명서공주,서범석,12,7,0,1,0,0,6
42893,고고스타,2,4,35,"65,110",김재용,카우보이칼,마이패션,김윤섭,32,22,1,0,6,0,5
44732,고마나루,1,3,0,"10,250",김근영,연승대로,펠로스글로리,구자흥,7,4,0,1,1,0,6
45393,고스트울프,2,2,31,"33,000",(주)나스카,메니피,스티클러,휴양마,999,1,1,0,0,0,5
46616,고스트참,1,2,0,"2,000",김세민,페더럴리스트,영순위,이신영,14,2,0,0,0,0,6
40566,고업,2,5,82,"323,710",김정성,티즈원더풀,링더벨,이희영,13,16,5,5,0,0,1
44869,고져스서브,2,3,35,"45,200",박준배,투아너앤드서브,헤이고져스,김동균,52,7,1,2,0,0,5
46137,골드마이티,1,2,0,0,유길상,올드패션드,쉬저스트마이트,우창구,5,1,0,0,0,0,6
42721,골드스파이크,2,4,34,"45,680",박복용,티즈원더풀,금빛환희,송문길,40,18,1,1,2,0,5
43832,골드윙,1,3,26,"15,750",말사모,포리스트캠프,슈퍼드림,최영주,3,9,1,0,0,0,5
42621,골드카이저,2,4,0,"8,250",김근영,테이크차지인디,골드마인,최영주,3,7,0,0,2,0,6
44741,골드케이,0,4,39,"56,680",강경운,올드패션드,문전옥답,우창구,5,17,2,1,3,0,4
43991,골드파워,2,3,28,"12,600",김은갑,한센,여의골드,박재우,50,4,0,2,0,0,5
44499,골든럭키,2,3,0,"3,500",강종우,커널존,신한우먼,배대선,20,3,0,0,1,0,6
43604,골든서비스,0,5,51,"80,810",강무웅,투아너앤드서브,SUENO D'ORO,최용구,8,21,2,2,2,1,3
44881,골든아너,1,3,30,"22,900",박기태,투아너앤드서브,골든로즈,전승규,25,5,0,2,1,0,5
43674,골든펄,2,3,0,0,박준배,테이크차지인디,딜라이트펄송,최용건,51,4,0,0,0,0,6
35364,광마힐,2,8,38,"144,360",안병렬,엑스플로잇,조이라이드,신삼영,41,46,3,1,5,0,4
43804,광명성,1,3,0,0,오종환,선더모카신,굿모닝,휴양마,999,3,0,0,0,0,6
41496,광양으뜸,0,5,38,"41,900",퍼플라인,애니기븐새터데이,당대미인,박윤규,4,11,2,1,1,0,4
45607,광치기,1,2,0,"3,000",우태율,경부대로,셀럽,안병기,22,2,0,0,0,0,6
40849,교룡득수,1,5,54,"181,000",(주)디알엠씨티,한센,승리의함성,김동철,53,26,4,3,0,0,3
42477,구억마알,2,4,44,"80,800",임흥호,오피서,임패션드댄서,안해양,26,18,2,3,0,0,4
44003,국대클래스,0,3,39,"60,100",임한용,선더모카신,선시드,최봉주,16,5,2,0,1,0,4
46520,국제공항,2,3,36,0,배은정,언캡처드,스패니시젬,강환민,31,3,0,0,0,1,4
42742,국향,2,4,0,"15,330",박세용,포리스트캠프,디디스와일드캣,휴양마,999,14,0,1,1,0,6
44772,굿니센,1,3,35,"36,400",김지훈,한센,포추니틀리,박윤규,4,4,1,1,1,0,5
45884,굿사이먼,2,2,0,0,박준배,사이먼퓨어,능인장,최영주,3,2,0,0,0,0,6
45852,굿카보,0,2,0,"2,400",김지훈,카우보이칼,해피댄서,박윤규,4,3,0,0,0,0,6
45673,굿필승,1,4,91,"253,180",김지훈,DISTORTED HUMOR,ROSSEZZA,박윤규,4,13,5,4,1,1,1
42533,그랜드스타,1,4,29,"20,120",박정재,모던카우보이,엠제이스타,휴양마,999,12,0,2,1,0,5
45624,그랜드실버,1,2,0,0,박정재,커널존,와이어와이어,휴양마,999,1,0,0,0,0,6
43739,그랜드파워,1,3,28,"24,700",박정재,티즈원더풀,알찬우승,심승태,37,9,0,3,0,0,5
42951,그레이스리,0,4,0,"9,100",이창모,올드패션드,파인질주,박천서,54,5,0,0,2,0,6
40627,그레이스퀸,2,5,46,"111,810",정이철,피스룰즈,가문공주,홍대유,6,24,4,1,4,0,4
43411,그레이캣,1,4,80,"234,560",김명식,카우보이칼,플래쉬디만티너,서홍수,24,20,4,6,3,0,2
44685,그레이토르,0,3,34,"39,600",제일우,피스룰즈,위대한참전,안해양,26,6,1,2,0,0,5
43747,그레이트매직,0,3,0,"1,600",윤지중,사이먼퓨어,그레이트엔젤,최봉주,16,3,0,0,0,0,6
46258,그레이트선더,1,4,41,"77,410",조건진,애니기븐새터데이,대왕대비,최용건,51,12,2,2,1,0,4
45359,그로우,2,2,0,0,배석두,선더모카신,대효,김동균,52,1,0,0,0,0,6
38969,그린다르크,2,6,61,"228,890",김재영,애니기븐새터데이,매그니피션이미지,구자흥,7,33,5,3,3,0,3
44834,그린드래건,2,3,39,"67,400",김재영,아치아치아치,용두성,홍대유,6,6,2,1,0,0,4
43995,그린백,2,3,34,"58,050",이진경,커널존,스페셜킹덤,박천서,54,11,1,0,3,0,5
45813,그린불패,2,2,0,0,김재영,사이먼퓨어,대각힐원만,구자흥,7,1,0,0,0,0,6
45697,그린스파크,2,2,42,"115,250",김재영,라이언메탈,레이디프레스카,홍대유,6,4,2,1,0,0,4
45654,그린질주,2,4,40,"43,400",김재영,FLAT OUT,OH CARAMEL,휴양마,999,14,1,0,1,1,4
42799,그린폭주,2,4,36,"83,720",김재영,올드패션드,지봉블루,휴양마,999,23,1,3,3,0,4
42564,그린필스타,2,4,29,"36,980",김재영,투아너앤드서브,라이트마이월드,홍대유,6,15,1,1,2,0,5
46445,글로리뷰,0,3,36,0,김봉섭,오버애널라이즈,DEBASE THE DOLLAR,휴양마,999,4,0,0,0,1,4
45892,글로리앤아너,2,2,0,0,박정배,투아너앤드서브,벤트온글로리,김동균,52,2,0,0,0,0,6
46015,글로리케이,2,2,29,"26,400",강경운,테이크차지인디,한반도정복,배대선,20,2,0,2,0,0,5
45266,글로벌강타,1,2,0,"8,600",장재형,카우보이칼,스타어브아바,최상식,28,4,0,0,1,0,6
41091,글로벌골드,0,5,44,"123,370",장재형,선더모카신,캐노피로드,최상식,28,21,3,0,5,0,4
43589,글로벌럭키,2,5,38,"60,160",장재형,STAY THIRSTY,SHORT IRON,최상식,28,27,0,1,3,1,4
44465,글로벌매직,1,3,38,"76,000",장재형,카우보이칼,블루제라늄,최상식,28,12,1,2,3,0,4
43713,글로벌보배,1,3,50,"125,400",장재형,카우보이칼,이상화,최상식,28,8,3,1,2,0,4
43495,글로벌삭스,0,5,78,"228,090",김창식,MUNNINGS,LET IT GO LADY,강성오,9,16,5,4,1,1,2
40327,글로벌선,2,5,44,"122,250",장재형,한센,그라운드룰러,최상식,28,27,4,1,2,0,4
43100,글로벌스톰,0,4,37,"51,200",장재형,엑스플로잇,미스퍼스낼러티,최상식,28,18,2,0,1,0,4
44920,글로벌신화,1,4,54,"90,800",장재형,섀클포드,AMERICAN COUNTY,최상식,28,13,1,4,3,1,3
43109,글로벌영웅,1,4,51,"112,060",장재형,테이크차지인디,모테가,최상식,28,19,3,3,2,0,3
45425,글로벌찬가,2,2,32,"46,200",장재형,한센,님의찬가,최상식,28,2,1,1,0,0,5
44495,글로벌캐슬,2,3,30,"15,350",송한우,카우보이칼,하버걸,홍대유,6,6,1,0,0,0,5
41745,글로벌캡틴,1,6,110,"560,050",장재형,MUNNINGS,QUEEN MERCURY,정호익,10,27,8,1,3,1,1
45635,글로벌파워,1,2,31,"44,400",장재형,카우보이칼,라이드미투더문,최상식,28,4,1,0,1,0,5
43708,글로벌프라임,2,3,30,"36,950",장재형,메니피,드림딜라이트,최상식,28,8,1,1,1,0,5
38851,금로열,1,6,70,"238,760",배태곤,채플로열,싱그러운초원,우창구,5,28,5,4,2,0,2
46188,금빛마,1,2,0,"21,800",(주)디알엠씨티,카우보이칼,스피닝얀,이관호,42,4,0,1,1,0,6
45371,금빛천하,1,2,0,0,퍼플라인,퍼지,금빛공주,신삼영,41,1,0,0,0,0,6
42830,금성세계,1,4,30,"26,260",조창규,컬러즈플라잉,멋진세계,박재우,50,14,1,1,2,0,5
44136,금성스피드,2,3,30,"20,600",조창규,한센,블루차밍,휴양마,999,7,1,0,1,0,5
45804,금성시대,1,2,0,"6,000",조창규,콩코드포인트,할란즈크라운,휴양마,999,2,0,0,0,0,6
44138,금성크라운,1,3,44,"51,750",조창규,유로실버,할란즈크라운,휴양마,999,8,2,0,2,0,4
45971,금성탈환,1,2,0,0,조창규,지롤라모,레모니시마,손영표,2,1,0,0,0,0,6
44546,금성환희,1,3,33,"33,350",조창규,애니기븐새터데이,레모니시마,손영표,2,12,1,2,0,0,5
43400,금세다,0,4,41,"71,340",배태곤,테스타마타,금순이검지,박병일,27,24,2,2,2,0,4
42353,금아스위프트,0,4,27,"24,200",금아산업(주),카우보이칼,메이크잇애니웨어,휴양마,999,15,0,2,2,0,5
44694,금아시크,2,3,27,"25,200",금아산업(주),ENGLISH CHANNEL,아켈레오,리카디,34,7,0,2,1,0,5
38457,금아애크미,1,6,81,"345,010",금아산업(주),홍지,미스트래블린,휴양마,999,25,6,3,2,0,1
45763,금아얼루어,2,2,27,"25,400",금아산업(주),카우보이칼,이상화,이관호,42,5,0,0,3,0,5
44708,금아위티,2,3,0,"6,350",금아산업(주),퍼지,이월,박천서,54,8,0,0,1,0,6
45516,금아파이어리,1,2,0,0,금아산업(주),퍼지,인디언파크,이준철,48,1,0,0,0,0,6
43761,금아포쉬,2,3,0,0,금아산업(주),한센,행주산성,리카디,34,1,0,0,0,0,6
41898,금자유,2,5,60,"155,090",배태곤,MORNING LINE,FREEDOM FIRE,박병일,27,26,2,3,3,1,3
46474,기쁨환호,1,2,28,"28,800",김경남,제이피즈거스토,테이크미어웨이투,이준철,48,3,0,2,0,0,5
42802,김천영웅,0,4,40,"32,780",말사모,록하드텐,뜨거운환호,최영주,3,10,1,2,1,0,4
43170,깡돌이,2,4,26,"30,800",김영진,한센,리걸멕,서홍수,24,20,0,2,2,0,5
45522,꿈의순간,2,2,0,"13,200",정형철,메니피,프리릴리스,송문길,40,1,0,1,0,0,6
43290,나나랜드,2,4,27,"20,200",이관형,테이크차지인디,찬란한여명,휴양마,999,9,0,2,1,0,5
45194,나노메타,1,2,34,"54,400",임두인,페더럴리스트,얼음공주,안해양,26,3,0,2,1,0,5
44771,나올세상,2,3,32,"16,750",이경호a,한센,커리큘러,휴양마,999,5,1,0,0,0,5
46099,나올스나이퍼,1,2,48,"104,950",이경호a,투아너앤드서브,가니쉬드웨이지스,이준철,48,5,3,1,0,0,4
46378,나올스카이,2,2,0,"2,400",이경호a,FED BIZ,페퍼딘걸,휴양마,999,2,0,0,0,0,6
45257,나올시대,1,2,0,0,이경호a,MACLEAN'S MUSIC,더파워오브스포트,조현수,11,1,0,0,0,0,6
44334,나올에이스,1,3,30,"25,250",이경호a,한센,어너러리갤럽,휴양마,999,5,1,0,0,0,5
45886,나올천지,2,2,31,"41,400",이경호a,투아너앤드서브,와일드캣,곽영효,19,2,1,0,1,0,5
44340,나올킹,0,3,0,"8,800",이경호a,카우보이칼,그리자이,김동철,53,2,0,1,0,0,6
46372,나올탱크,1,2,0,"3,000",이경호a,TAPWRIT,릴화이트도브,조현수,11,1,0,0,0,0,6
45541,나올행복,2,2,0,0,이경호a,카우보이칼,호니미에르,곽영효,19,1,0,0,0,0,6
44152,나우누리,2,3,27,"12,000",최장석,피스룰즈,필잇나우,김윤섭,32,6,0,2,0,0,5
42706,나의나라,0,4,44,"74,250",이관형,카우보이칼,배블레이디,휴양마,999,10,2,2,2,0,4
42297,나인아이,1,4,36,"78,560",금악목장,메니피,럼시더,심승태,37,24,1,5,2,0,4
43225,남산꽃,2,4,30,"23,000",이기선,피스룰즈,핫실버,전승규,25,6,1,0,2,0,5
45659,남산러브,0,4,43,"37,800",이기선,CARPE DIEM,RIBBON TAFFY,리카디,34,12,1,0,0,1,4
43840,남산무적,1,3,31,"26,450",이기선,메니피,스마트어트랙션,강성오,9,7,1,0,2,0,5
42947,남산시대,1,4,71,"166,000",이기선,카우보이칼,절호찬스,휴양마,999,10,4,4,1,0,2
45208,남산의별,1,4,85,"256,220",이기선,DIALED IN,CALL THE KITTY,리카디,34,21,4,3,6,1,1
44929,남산주몽,0,4,37,0,이강운,플래시백,TALES OF PARADISE,토니,30,2,0,0,0,1,4
43041,남산초콜릿,2,4,45,"67,930",이기선,포리스트캠프,촐룰라캣,토니,30,18,2,3,0,0,4
43725,남산호랑이,0,3,31,"39,600",이기선,테스타마타,올와이즈,리카디,34,8,1,0,1,0,5
46043,낭주여걸,2,2,0,"4,800",전영규,테이크차지인디,에스퀸,서홍수,24,2,0,0,0,0,6
44373,내길의별,1,3,28,"19,250",유종국,페더럴리스트,싱가포르드림,홍대유,6,9,1,0,1,0,5
45571,내길의퀸,2,2,0,"3,000",유종국,경부대로,둘세레알리다드,이신영,14,1,0,0,0,0,6
43879,너를응원해,2,3,0,"19,700",임동현,NOT THIS TIME,크래프티블루카트,이준철,48,10,0,1,1,0,6
45177,너트플레이,1,2,33,"45,550",조현영,컬러즈플라잉,스페이스셔틀,최영주,3,5,1,1,0,0,5
45889,네모스피릿,2,2,0,0,박정배,사이먼퓨어,야호돌핀스,신삼영,41,1,0,0,0,0,6
44108,네모프린세스,2,3,68,"181,500",박정배,CAIRO PRINCE,프라그노시스,휴양마,999,10,4,2,1,0,2
45885,네모프린스,1,2,30,"38,000",최지욱,경부대로,스테인드글라스,김동균,52,5,1,0,0,0,5
44532,네버네버스톱,0,3,0,"1,600",서창식,GIG HARBOR,슈가캐인로열티,서범석,12,6,0,0,0,0,6
45771,네버어게인,0,2,0,0,한명로,투아너앤드서브,파티레이나,휴양마,999,1,0,0,0,0,6
45220,네이비크롬,2,2,0,"12,150",최상기,CALIFORNIA CHROME,네이블커맨드,정호익,10,2,0,0,1,0,6
45496,넥스트레벨,2,2,0,0,오종환,포리스트캠프,인디고노스,심승태,37,4,0,0,0,0,6
46505,노던타임,0,4,71,"165,700",최상일,NOT THIS TIME,STELLA PRIMA,서인석,33,13,4,1,2,1,2
43416,논스톱기상,0,4,40,"57,730",태립,테이크차지인디,하늘기상,신삼영,41,18,2,2,0,0,4
44925,논스톱리워드,0,4,54,"96,000",태립,TAPIZAR,LADY ASPEN,신삼영,41,14,2,1,1,1,3
38756,논스톱위닝,0,6,29,"49,970",태희종합건설,어플리트어게인,남행열차,유재길,23,24,1,2,4,0,5
43164,논스톱캣,2,4,40,"50,640",태립,머스킷맨,헤이스트,서범석,12,13,1,3,2,0,4
43125,농본바다,2,4,51,"109,310",김용래,LOOKIN AT LUCKY,라인잇업,배대선,20,18,3,2,4,0,3
43656,누비강자,1,3,38,"52,550",천병득,유로실버,누비퀸,서인석,33,12,2,0,2,0,4
42566,누비고,1,4,27,"30,930",천병득,테스타마타,누비퀸,서인석,33,17,1,1,0,0,5
40479,뉴문워리어,0,5,51,"155,360",최종환,피스룰즈,뉴문온먼데이,송문길,40,21,3,3,2,0,3
43145,뉴스마트,2,4,26,"13,750",김태성,BARBADOS,렛미스큐어퀘스천,심승태,37,17,0,1,2,0,5
42999,뉴스타영천,1,4,29,"29,870",영천시청,메니피,보자르,강환민,31,8,1,0,1,0,5
44591,뉴청파,1,3,31,"13,750",김창국,투아너앤드서브,언큐어드디자이어,최영주,3,6,1,0,0,0,5
46446,뉴킹맨,1,3,42,"18,600",박평양,DISTORTED HUMOR,GOLDEN FLAIR,박윤규,4,5,0,1,0,1,4
46189,늘가을,1,2,0,0,이종길,퍼지,허리케인드림,배휴준,29,1,0,0,0,0,6
39094,님의향기,1,6,71,"312,160",한명로,포리스트캠프,빅터우먼,토니,30,36,3,6,9,0,2
44539,다나은로즈,2,3,0,"8,000",이진경,에치드,홀리워크,구자흥,7,3,0,1,1,0,6
45854,다산질주,1,2,0,0,김영근,콩코드포인트,로렌브레이,김동균,52,1,0,0,0,0,6
45897,다시태어나도,2,2,0,"2,400",우태율,컬러즈플라잉,퀸즈스텝,안병기,22,1,0,0,0,0,6
44095,다운더존,2,3,29,"35,200",양순희,한센,감화력,휴양마,999,10,1,0,2,0,5
43434,다울퀸,2,4,22,"27,360",김봉겸,컬러즈플라잉,글로리어스돈,배대선,20,19,1,1,2,0,5
42744,다이아마이트,2,4,28,"19,620",우태율,한센,불꽃기상,안병기,22,9,1,0,0,0,5
41258,다이아키,1,5,43,"131,530",강종우,백광,골드럭키,배대선,20,20,3,0,3,0,4
43767,다이아파워캣,2,3,37,"40,450",강균호,사이먼퓨어,다이아파워,휴양마,999,8,1,1,1,0,4
44319,다크존,1,3,0,"2,850",전종섭,지롤라모,다크레이디,휴양마,999,3,0,0,0,0,6
41689,다크플레이어,1,6,83,"315,050",박남성,MAJESTIC WARRIOR,SMOKEY GLACKEN,이관호,42,34,3,6,3,1,1
44353,다프네,2,3,42,"70,900",이건행,메니피,행운성,이신영,14,8,2,1,1,0,4
45719,달금,2,2,0,"19,200",임흥호,퍼지,천은,휴양마,999,3,0,0,2,0,6
45431,당찬낭보,2,2,0,0,박철근,애니기븐새터데이,럭키뮤직,임채덕,35,2,0,0,0,0,6
44950,당찬세력,0,4,36,"11,540",김기종,DOMINUS,QUEEN MERCURY,휴양마,999,9,0,0,0,1,4
39753,대군파워,0,6,51,"163,260",표종순,THE FACTOR,칼람바,구자흥,7,29,3,3,4,0,3
45779,대륜시대,2,2,0,0,퍼플라인,STREET BOSS,번레거시,신삼영,41,1,0,0,0,0,6
44899,대륜함성,1,3,0,0,희망홀스,애니기븐새터데이,디바인신디,휴양마,999,3,0,0,0,0,6
39463,대마지풍,0,6,24,"28,880",강태구,비와신세이키,골드퓨처즈,박병일,27,17,1,0,2,0,5
44399,대물,0,3,55,"104,600",조명식,메니피,아이즈어글로우,안병기,22,8,3,2,1,0,3
45975,대박삭스,1,2,0,"3,000",김창식,올드패션드,렌드,강성오,9,1,0,0,0,0,6
44515,대박스타,1,3,27,"29,150",오종환,유로실버,나라오름,김동철,53,8,0,2,1,0,5
40110,대박행진,2,6,70,"201,750",최수군,JIMMY CREED,SHE'S AN ALPHA GAM,휴양마,999,31,1,7,2,1,2
44821,대사리,0,3,36,"55,000",노만영,아치아치아치,뷰티이천,리카디,34,5,2,0,0,0,4
43088,대산특급,1,4,47,"84,200",말사모,커널존,대산여제,구자흥,7,12,4,0,1,0,4
43007,대세만세,2,4,36,"60,280",신영식,테이크차지인디,스톰라이더,박희철,15,14,2,1,1,0,4
40549,대승가온,2,5,0,"16,800",문석현,컬러즈플라잉,한샘가온,휴양마,999,22,0,0,2,0,6
41986,대완구,0,4,38,"67,400",김진영a,피스룰즈,스피닝윈드,김동균,52,15,2,0,6,0,4
45508,대왕삭스,1,2,0,0,김창식,한센,와우캣,강성오,9,1,0,0,0,0,6
40675,대지의여인,2,5,63,"166,240",김세민,사이먼퓨어,캐치더스피릿,강성오,9,15,6,1,1,0,3
43937,대천뷰티,1,3,27,"25,150",김경민,포리스트캠프,뷰티풀태시,최봉주,16,7,0,2,1,0,5
42932,대천얼짱,0,4,40,"61,800",김경민,프라이빗보우,얼짱불패,휴양마,999,13,2,3,1,0,4
43935,대천챔프,2,3,0,"1,000",김경민,포리스트캠프,무적의챔프,최봉주,16,5,0,0,0,0,6
42821,대한질주,1,4,109,"419,970",박재범,CONGRATS,라이트유어월드,김동철,53,16,8,4,1,0,1
46016,대흥클래스,1,2,0,0,임한용,콩코드포인트,록오브선더,최상식,28,2,0,0,0,0,6
42053,댄싱위드유,2,4,30,"38,820",서순배,한센,캔디아이,이희영,13,16,1,1,3,0,5
41900,더검푸,0,5,109,"316,800",한명로,STRONG MANDATE,JESTER,토니,30,25,6,3,2,1,1
45692,더드림캐리어,2,4,38,0,서창식,EUROZONE,LECHERY,신삼영,41,1,0,0,0,1,4
46061,더록선샤인,1,2,0,0,손칠규,포리스트캠프,아라비안버드,임채덕,35,1,0,0,0,0,6
43796,더리퍼,1,3,40,"73,800",한명로,한센,제이스톤,토니,30,15,1,5,1,0,4
42810,더블블랙,2,4,43,"105,100",강무웅,올드패션드,검은요정,최용구,8,15,3,1,0,0,4
45088,더블에지,1,3,52,"243,100",(주)인펨,카우보이칼,블레이드즈에지,안해양,26,11,1,3,3,0,3
43317,더블테이크,2,4,27,"28,970",김성래,테이크차지인디,럭키시스터,안해양,26,17,0,2,2,0,5
41796,더스파이커,1,6,56,"138,290",(주)일진코스메틱,언캡처드,POPULARAFTERSCHOOL,이신영,14,28,1,3,3,1,3
43314,더퀸저스티스,2,4,42,"105,520",(주)인펨,메니피,꽃마루,휴양마,999,20,2,4,3,0,4
43466,더트서퍼,0,5,43,"65,600",태립,LOOKIN AT LUCKY,MIDTOWN MISS,유재길,23,23,2,0,0,1,4
42737,더파이팅,1,4,30,"34,360",김정철,커널존,윌링미스,박병일,27,15,1,1,2,0,5
44270,더페이버릿,2,3,30,"39,750",오종택,한센,레이디즈안트레몬,박재우,50,10,0,2,2,0,5
43999,데블케이,1,3,0,"10,350",강경운,지롤라모,플리트비체,강환민,31,6,0,0,2,0,6
43193,데스크탑,1,4,25,"39,030",조금제,선더모카신,키튼즈프라이드,배휴준,29,22,1,1,2,0,5
42662,델피니,2,4,25,"12,280",이한준,카우보이칼,드림딜라이트,휴양마,999,10,0,0,3,0,5
45656,도깨비,0,4,39,"37,500",피닉스,PALACE,POMPOUS LADY,조현수,11,12,0,1,2,1,4
45527,도끼불패,1,2,30,"33,000",김형란,카우보이칼,진저러시,이준철,48,1,1,0,0,0,5
38910,도끼블레이드,1,6,100,"616,450",김형란,오피서,앨리스프레모,토니,30,21,5,6,0,0,1
45370,도리포,2,2,0,0,이진경,에치드,최고야최고,박천서,54,1,0,0,0,0,6
44635,돈마,1,3,30,"22,000",김두식,클리어어템프트,시크릿킨,강성오,9,2,1,0,0,0,5
41667,돌격앞으로,2,6,50,"121,290",민홍기,MACLEAN'S MUSIC,LONE PEAK,최봉주,16,33,1,3,4,1,4
43703,돌배,2,3,29,"18,150",임한용,올드패션드,은빛투혼,최상식,28,8,1,0,0,0,5
38073,돌아온날리,1,8,66,"192,100",태희종합건설,ALGORITHMS,WHITELACENPROMISES,신삼영,41,42,1,4,6,1,2
43452,돌아온뽀빠이,0,5,73,"246,480",이영해,CONSTITUTION,NAUGHTY HOLIDAY,최용구,8,25,2,5,8,1,2
38099,돌콩,1,8,132,"1,421,300",이태인,AFLEET ALEX,SWAMPOODLE,배대선,20,16,8,3,0,1,1
43823,동방사기,2,3,0,"3,600",함평제일,콩코드포인트,소노라선셋,휴양마,999,8,0,0,0,0,6
44156,동방의혼,1,3,26,"16,600",서상주,피스룰즈,유정여장군,서인석,33,10,0,0,3,0,5
43422,동서여걸,2,4,28,"26,000",김명식,카우보이칼,동서대륙,서홍수,24,21,1,1,1,0,5
42114,동진최강,1,4,68,"146,030",민규동,오피서,푸른미소,박윤규,4,13,5,2,0,0,2
